11235,5988,10544,6179,3964,6445,2963,2593,11713,1964,9316,12081,10109,14782,2223,2738,13252,4200,1222,4249,4411,13102,2826,6832,9865,4330,12934,3955,2463,7067,4370,11014,1923,13534,1115,1485,5243,13343,1944,14926,7145,3150,1301,4399,2162,1573,3978,0,1285,2354,13076,3171,3708,9876,2793,3490,3975,3162,11344,2588,12221,4592,2993,9735,2956,14713,10366,6159,3427,11785,2564,8296,4785,3506,13361,1011,1712,14408,9811,13201,2865,4675,12775,2631,3709,8216,13864,12761,4921,4042,10970,14439,9498,5145,13944,4375,13799,14180,3109,2993
11346,8787,10655,6290,3979,5855,2977,2002,11824,1375,9427,13862,10152,14893,2238,2752,12662,4214,1742,4171,3821,15770,2641,6242,9976,3741,12344,3970,2477,5028,4012,11125,1335,12944,526,1499,4901,13454,1353,15037,6555,3261,712,4413,2176,982,3388,1753,0,1764,13187,3185,3723,9987,2205,2902,3990,3273,11455,2603,12703,4407,2404,9846,2367,14824,10477,6270,3441,11896,2531,8407,5497,3521,13472,1026,1121,14519,9922,13312,2679,4086,12886,2042,3523,8327,13274,13939,5032,4019,11081,14550,9313,6632,13354,5066,13613,14291,3123,3008
11513,7068,12814,6567,2382,4091,1381,406,11834,2811,10022,12098,8388,15750,3232,2929,10898,2618,2988,2451,2364,14005,4080,4723,8190,2222,10580,2373,2746,6515,3906,12836,2771,11180,1588,2414,6576,15882,1697,15753,6104,4699,2151,3535,1837,1652,2340,2866,2486,0,14834,1589,2127,9959,3642,4339,2733,4711,13542,1006,10939,5812,884,10442,848,15759,9209,6547,1845,12036,1228,9732,3777,1924,15398,2087,1465,15098,11361,14669,4119,3175,14082,2836,4963,9466,11510,12174,6108,8862,13578,15774,10752,4913,11590,3346,15053,17221,1527,1412
5780,20515,4408,7661,17191,11366,15257,14915,2417,12240,5387,3909,8386,1366,14433,14920,5981,17012,13594,16676,12786,2014,10622,10024,9100,12979,5663,17002,15022,19962,15911,2854,12200,3301,13151,13857,20023,954,12756,3207,9690,10204,12446,19652,14577,12953,13097,12415,12599,14696,0,16098,17757,4395,10469,10100,20042,10216,1943,15515,5044,10509,14189,5138,15218,2994,6213,7640,17508,3297,15922,7359,17224,17996,853,13384,13092,1740,7699,692,10328,11408,1718,11529,9626,7395,3184,2538,10041,15583,3972,1389,27092,18359,4818,16793,31776,806,16036,15574
12710,5909,14012,9523,791,5288,743,1738,13031,4655,11220,13295,9585,16948,2478,2175,12095,1030,2463,1078,3561,15203,5921,7260,9387,4065,11777,785,1992,5357,3152,14033,4614,12377,3102,1863,5418,17079,3537,16951,7301,6197,3965,2627,1534,3166,4174,3786,4379,1843,16032,0,1357,11157,5492,6187,1980,6209,14739,1081,12136,8345,2456,11639,2691,16957,10407,9502,257,13234,1011,10929,1573,614,16595,3007,3305,16295,12859,15867,5959,4954,15280,4677,6803,10664,12708,13372,8641,7703,14776,16972,12593,2340,12787,1205,9745,18418,521,602
14915,2812,16216,9459,1181,7493,2319,2637,15236,4965,13425,15500,11790,19153,1684,1381,14300,1176,2764,2072,4456,17408,6252,6877,11592,4375,13982,1959,1198,2618,1897,16238,4925,14582,3471,2165,2679,19284,3907,19155,9506,6429,4085,1378,1844,3536,4493,4118,4710,2399,18237,1575,0,13362,5796,6493,576,6441,14623,1661,14341,8681,3038,13844,3001,19161,12611,9438,1526,15438,1321,13134,1606,1606,18800,3377,3675,18500,13091,18072,6290,5329,17485,4990,7749,12869,14913,15577,8201,2482,14250,19177,12924,1434,14992,1750,8558,20623,1513,2178
1845,16952,1235,3558,13629,7803,11694,11352,2081,9942,1290,2271,2250,5276,12135,15013,2436,13449,11295,13114,9223,2903,8323,4451,3324,9416,2761,13439,14830,16400,16778,1717,9902,2783,10853,11559,16461,4881,10457,7501,4764,7906,10148,16089,12784,10655,9534,10117,10301,11134,4116,12535,14194,0,5896,5482,16479,7918,2752,11953,2412,4601,10627,1041,11656,7288,1615,3538,13946,1975,12360,2298,13661,14434,4553,11085,10794,6983,5401,3714,8030,6146,2904,6863,7327,2034,2830,2952,5052,18746,1895,7014,15120,14797,2396,13230,19420,4886,12473,12012
7106,8510,6451,3061,7353,3093,5332,4357,9544,1955,5222,9911,5980,12612,4594,5109,7697,7173,3593,6837,2098,10933,755,4266,5087,2017,17905,7163,4511,9589,6892,8844,1915,10428,2883,3856,7765,11173,2428,12757,4578,1046,2118,6769,4533,2685,1666,3063,2358,3951,10907,5540,6078,5783,0,860,5895,1059,9174,4957,10052,2204,3564,5642,3061,12543,6272,3041,5796,9615,4935,3949,7385,5875,11192,3383,2824,12239,7642,11031,794,1983,10605,1198,1321,6047,10475,10591,2436,6564,8801,12269,8481,8521,10037,6954,12781,12011,5478,5363
6182,12346,6038,2469,9023,2260,5480,4505,9304,2368,4810,9672,5056,12373,4776,5291,6772,8843,4280,8507,2475,10693,1779,3339,4163,2075,9336,8833,5015,11793,8230,8605,2328,10189,3064,4037,11854,10934,2593,12517,3652,2067,3142,11483,4714,2867,2044,4734,3382,4098,10667,5688,6226,5370,1107,0,6528,2079,8935,5105,6747,1508,3941,5229,3438,12304,5551,2448,5944,9376,5069,3536,9055,6023,10952,3564,3006,11999,7402,10792,1818,1407,10366,2222,1068,5807,10236,10351,2183,7902,8561,12030,9281,10191,6884,8624,13581,11771,5626,5511
16852,2236,18153,9654,1122,9430,2630,2896,17173,5224,15361,17436,13726,21089,1942,1640,16237,1305,2993,2203,8244,19344,6447,11401,13528,4634,15919,2104,1457,2042,1537,18174,5183,16518,3700,2394,2103,21220,4136,21092,11443,6624,4313,802,2103,3765,4752,4313,4905,2658,20173,1705,758,15298,6055,6752,0,6637,18881,1920,16277,12487,3297,15780,3260,21098,14548,9633,1656,17375,1580,15070,1705,1736,20737,3605,3904,20436,13286,20008,6485,5588,19421,5249,7945,14805,16849,17513,8396,2122,18917,21113,13119,1134,16928,1895,8637,22559,1643,2308
9031,8159,8340,3029,6369,4021,5368,4393,9509,1950,7112,9877,7905,12578,4631,5145,18189,7440,3630,7104,2683,10898,405,5128,7661,2603,17871,6361,4547,9238,6541,8810,1910,10394,2919,3892,7414,11138,2465,12722,5440,696,2155,6806,4570,2721,2251,3045,2394,3988,10872,5576,6114,7672,903,1762,5932,0,9140,4994,10017,2171,3831,7531,3328,12509,8162,3008,5832,9581,4971,6092,7652,5912,11157,3419,2861,12204,7607,10996,444,2886,10571,1234,1288,6012,10441,10556,2403,6213,8766,12235,7909,8788,10002,7221,12210,11976,5514,5399
2790,19250,2561,5602,15926,10101,13992,13650,1709,10181,3530,2606,4991,3702,12374,12860,3700,15747,11535,15411,11521,1821,8562,7965,6078,10334,4398,15737,12963,18697,13851,1034,10141,2594,11092,11798,18758,3290,10696,5403,8278,8145,10387,18387,12518,10894,10303,10356,10540,13431,2293,14833,16492,2548,8410,8041,18777,8157,0,14250,2746,8450,12924,3281,11557,5189,4356,5581,16243,2310,12919,4510,15959,16731,1362,11324,11033,4885,5640,1820,8269,9349,1494,9470,7567,3678,2323,1860,7982,13524,2115,4916,29288,17094,2731,15528,19659,3062,14771,14309
12240,7231,13542,9053,1365,4818,705,1268,12561,4185,10750,12825,9115,16478,2839,2537,11625,1603,2595,1652,3091,14733,5453,6790,8917,3595,11307,1359,2354,6678,3614,13563,4144,11907,2634,2022,6739,16609,3070,16481,6831,5730,3498,3143,1445,2699,3704,3318,3912,1373,15562,1196,1734,10687,5022,5717,2341,5742,14269,0,11666,7875,1986,11169,2221,16487,9937,9032,830,12764,1020,10459,2146,1188,16125,2539,2838,15825,12392,15397,5492,4484,14810,4207,6336,10194,12238,12902,8171,9025,14306,16502,12126,5076,12317,1779,16426,17948,1134,562
1190,17289,1359,5764,13966,8141,12031,11690,1660,11603,3190,644,2667,6551,15653,15350,1792,13787,12956,13451,9561,2266,9984,4535,3715,9754,1474,13777,15167,16737,17115,1365,11563,1290,13056,13698,16798,4571,11736,6554,4848,9567,11808,16427,13121,12782,9872,11777,11962,11471,3806,12873,14532,1900,9832,9462,16817,9579,2400,12290,0,6806,10964,2941,11993,6560,2032,5743,14283,1026,12697,4485,13999,14771,3499,12746,12609,5899,7062,3405,9690,9717,2594,10892,8988,4219,1337,2003,9404,19083,2125,6575,31199,15134,136,13568,21081,4576,12811,12349
6296,12787,5641,1997,9464,2643,6308,5333,8469,3084,4413,7505,5170,11537,5491,6006,6887,9285,4944,8949,3304,9857,2106,3456,4277,2902,7206,9274,5731,12235,8556,7769,3043,7864,3780,4753,12296,10098,3308,11681,3769,2394,3469,11924,5600,4036,2872,5061,3708,4926,9831,6516,7054,4973,1581,1167,7661,2406,8099,5934,6861,0,4770,4832,4266,11468,5463,1976,6772,8540,5909,3139,9496,6852,10116,4279,4175,11163,6566,9956,2144,2010,9530,2548,1395,3857,9400,9516,1371,8229,7725,11194,9607,10632,6998,9065,13908,10935,6454,6339
11198,8010,12499,6267,4687,3344,2122,1147,11519,2511,9707,11782,8073,15435,3500,3197,10583,4508,3143,4172,2001,13690,3778,4423,5728,1921,10265,3114,2926,7458,4174,12521,2470,10865,1927,2568,7519,15566,1396,15438,4736,4398,2164,7147,2005,1337,2039,3205,2499,894,14519,2330,2868,9644,3341,4039,3475,4411,12593,1747,10624,5511,0,10127,547,15444,8894,6246,2586,11721,1877,7050,4719,2666,15083,2426,1164,14783,11060,14354,3817,2877,13767,2538,4661,9151,11195,11859,5807,9804,13263,15459,10451,5855,11275,4289,14751,16906,2268,2153
2548,16493,1939,3194,13170,7344,11235,10893,2720,8882,935,3088,2396,6152,11074,11561,3144,12991,10235,12655,8765,3592,7263,4610,3483,8957,3462,12980,11663,15941,12552,1859,8841,3605,9792,10499,16002,4674,9397,9455,4923,6845,9087,15630,11218,9594,7143,9056,9240,10675,4063,12076,13736,1271,7111,6741,16021,6858,2765,11494,3117,4236,10168,0,11197,9242,1760,3173,13487,2792,11901,1914,13202,13975,3812,10025,9734,8938,4341,3590,6969,6188,3264,8170,6267,1649,3652,3767,4013,12224,1122,8968,14059,14338,3213,12772,18360,5512,12014,11553
7713,8072,8017,5785,4749,3406,2367,1392,11577,1961,7886,11840,6587,15493,3267,2964,10641,4569,2912,4234,2070,13748,3230,4491,5247,2042,10323,4559,2693,7520,3942,11714,1921,10922,1692,2336,7581,15624,848,15496,4804,3850,1931,7209,1772,1105,2011,2970,2266,985,14577,2575,3112,7823,2793,3490,3354,3862,12044,1992,10681,5029,828,8306,0,15502,7082,5764,2831,11779,1906,6567,4781,2910,14062,2196,931,14840,10512,14412,3269,2328,13825,1989,4113,7330,11253,11917,5325,4526,11671,15140,9902,5917,11332,4350,14203,14881,2513,2397
6801,21536,7063,9746,18213,12387,16278,15936,6083,14325,10308,6347,9408,1371,16518,17004,7002,18033,15679,17698,13807,4226,12706,10992,10333,14000,6684,18023,19414,20983,17995,5963,14285,5429,15236,15942,21044,1949,14840,538,10711,12289,14531,20673,17368,15038,14118,14500,14684,15718,3826,17119,18778,7599,12554,12184,21063,12301,4800,16536,6066,12594,15211,7527,16240,0,7734,9725,18529,6649,16944,9444,18245,19018,3719,15468,15177,971,9784,3661,12413,13964,4143,13614,11710,9480,5426,5775,12126,17668,6310,1318,25878,19381,5839,17814,30563,2000,17057,16596
1100,14731,1404,4201,11407,5582,9473,9131,3321,9652,2179,2309,636,8473,13094,12791,1690,11228,11713,10892,7002,3928,8946,2810,1681,7195,2008,11218,12608,14178,14556,3021,9612,2667,10497,11140,14239,6764,9177,8476,3121,8528,10770,13868,10562,10224,7313,10739,10923,8912,5477,10314,11973,1210,6538,6124,14258,8540,4357,9731,1665,5243,8405,2005,9434,8482,0,4180,11724,2692,10138,2921,11440,12212,5403,10998,10051,7820,6023,5076,8652,4502,4265,6301,7950,2656,2998,3662,5695,16524,2745,8497,15742,12575,1801,11009,20042,9943,10252,9790
5000,14162,4309,21,10839,4370,8904,8562,6825,4763,2809,6209,3874,9893,11656,12143,5590,10660,6443,10324,6433,8213,3604,2384,3206,4881,5908,10649,12245,13610,13134,6125,4723,6567,5732,6705,13671,8454,5278,10037,2697,3509,4968,13299,9994,5534,4851,9638,5207,8344,8187,9745,11404,3641,3080,2666,13689,3521,6455,9163,5565,1785,7837,3223,6245,9824,4130,0,11156,5051,9570,1411,10871,11644,8472,6232,5674,9519,4922,8312,3646,3896,7886,4047,2894,1981,5906,7872,1848,12806,3941,9550,10723,12007,5701,10440,15023,9291,9683,9222
14031,5653,15332,10843,535,6609,749,1741,14352,4657,12540,14616,10906,18269,2221,1919,13416,773,2469,822,3564,16523,5927,8581,10708,4067,13098,528,1736,5100,2896,15354,4617,13698,3108,1869,5161,18400,3543,18271,8622,6967,3971,2371,1540,3172,4177,3792,4385,1846,17352,433,1100,12477,5494,6190,1723,6979,16060,1087,13457,9666,2458,12960,2694,18277,11727,10823,0,14554,1016,12250,1316,464,17916,3013,3311,17616,13629,17188,5965,4956,16600,6563,6809,11984,14028,14693,9962,7447,16096,18292,12599,2083,14108,948,9488,19739,371,608
1486,17085,1326,7084,13762,7936,11827,11485,1180,12006,3158,611,2945,6071,15448,15145,2551,13582,14067,13246,9356,1786,10044,6540,3992,9549,2233,13572,14963,16532,16911,1332,11966,809,12852,13494,16593,4101,11531,6074,6260,9627,11869,16222,12916,12578,9667,11838,12022,11266,3336,12668,14327,1865,9892,9522,16612,9639,2367,12085,1241,6515,10759,2908,11789,6080,2309,7063,14078,0,12492,4192,13794,14566,3028,13352,12405,5418,7122,2934,9751,9513,2113,10969,9048,3928,856,1521,9464,18878,2089,6095,30718,14929,738,13363,35403,4106,12606,12144
12588,7579,13889,9400,1401,5166,1052,1616,12909,4225,11098,13173,9463,16826,2251,1948,11973,1637,2033,1686,3439,15081,5494,7138,9265,3636,11655,1392,1765,3944,2925,13911,4185,12255,2675,1434,3817,16957,3111,16828,7179,6275,3564,2555,1105,2740,3754,3359,3952,1659,15909,608,1146,11035,5056,5753,1753,6288,14617,961,12014,8223,2334,11517,2262,16834,10284,9380,864,13111,0,10807,2223,944,16473,2580,2879,16173,12937,15745,5532,4589,15157,4250,6376,10542,12585,13250,8519,3510,14653,16849,12166,2580,12665,1812,9518,18296,546,911
4293,15796,3602,1769,12472,6647,10538,10196,5807,8446,2103,5502,3167,8876,10639,11125,4884,12293,9800,11957,8067,5313,6827,3467,2923,5964,5202,12283,11228,15243,12116,5108,8406,5861,9357,10063,15304,7436,8961,9020,3542,6410,8652,14933,10783,9159,5934,8621,8805,9977,7170,11379,13038,2934,4322,3908,15323,6422,5438,10796,4858,2694,9470,2516,10499,8807,3424,1749,12789,4345,11203,0,12505,13277,7455,9589,9298,8502,3905,7294,6534,4979,6869,5289,5831,1275,5200,5322,2769,11789,3234,8533,13624,13640,4995,12074,17924,8274,11317,10855
13811,5433,15113,10624,561,6389,1309,2642,14132,6305,12321,14396,10686,18049,2247,1945,13196,381,3328,969,5204,16304,7572,8361,10488,5699,12878,855,1762,4881,2922,15134,6264,13478,4035,2729,4942,18180,4471,18051,8402,6993,4648,2397,2351,4100,5817,4681,5274,2747,17133,1334,1126,12258,7135,7837,1749,7005,15840,1988,13237,9446,3360,12740,3508,18058,11508,10603,845,14335,1827,12030,0,1366,17696,3940,4239,17396,15132,16968,7610,6604,16381,6344,8458,11765,13809,14473,9742,7227,15877,18073,13487,1791,13888,647,9514,19519,1272,1453
12854,6179,14156,7951,1063,5433,1319,1882,13176,4194,11364,13439,9729,17092,1913,1610,12239,1299,2002,1347,3706,15347,5463,6106,9531,3605,11921,1054,1427,3606,2587,14177,4154,12521,2644,1403,3479,17223,3080,17095,6419,6659,3534,2216,1074,2709,3723,3328,3921,1628,16176,574,808,11301,5025,5722,1415,6671,14883,891,12280,7195,2268,11783,2231,17101,10551,7930,526,13378,550,11073,1885,0,16739,2550,2848,16439,13320,16011,5501,4558,15424,4219,6345,10808,12852,13516,7491,3172,14920,17116,12135,2242,12931,1474,9180,18562,512,1175
3757,19072,3528,6546,15749,9923,13814,13472,1669,11125,4534,3161,5995,2733,13318,13805,4538,15569,12479,15233,11343,1182,9507,8527,7083,11536,4220,15559,13907,18519,14796,2001,11085,2554,12036,12742,18580,2321,11641,3940,8247,9089,11331,18209,13462,11838,11654,11300,11484,13253,1482,14655,16314,3515,9354,8985,18599,9101,1091,14072,3610,9394,12746,4285,13776,3727,5360,6525,16065,2549,14480,5514,15781,16553,0,12269,11977,3422,6584,1009,9213,10293,855,10414,8511,4682,2283,1683,8926,14468,3119,2391,27825,16917,3286,15350,32510,2092,14593,14131
13153,8357,14454,6965,2920,5731,2249,1879,13474,2347,10102,13738,10028,15568,1912,2011,12538,3156,1416,3239,3697,15646,3613,6118,9830,3617,12220,2945,2004,4561,3543,11800,2307,12820,795,1173,4434,14129,1230,15712,6431,3936,1684,3756,1151,859,3264,1478,2072,1640,13862,2161,2698,10662,3176,3873,2955,3948,12130,1578,12579,5380,2280,10521,2243,15499,10849,6945,2416,13676,1553,9082,3869,2496,14148,0,998,15195,10598,13987,3652,3962,15722,2371,4496,9003,13150,13815,5707,3693,11757,15225,10286,6202,13230,3331,14586,14967,2098,2148
13345,9024,14646,6903,4215,5923,3214,2237,13666,1988,10040,13929,10219,15506,2474,2989,12730,4451,1978,4407,3402,15837,3581,5823,6646,3321,12412,4206,2713,5264,4249,11738,1948,13011,762,1735,5137,14066,936,15650,6136,3873,1325,4649,2412,565,2972,2041,1660,1832,13800,3422,3959,10600,2818,3515,4226,3886,12068,2839,12770,5348,1984,10459,1799,15437,11041,6882,3678,13868,2767,9020,5733,3757,14085,1262,0,15132,10535,13924,3620,3670,15914,2077,4464,8940,13342,14006,5645,4255,11694,15163,10253,6868,13421,5302,14554,14904,3360,3244
6218,20953,6480,9181,17629,11804,15695,15353,5500,13761,9744,5763,8824,833,15953,16440,6419,17450,15114,17114,13224,3643,12142,10408,9749,13417,6101,17440,16542,20400,17431,5398,13720,4845,14671,15378,20461,1239,14276,906,10128,11725,13966,20090,16784,14473,13535,13935,14119,15134,2149,16536,18195,6799,11990,11620,20480,11737,4236,15953,5482,12030,14627,6963,15657,912,7151,9161,17946,6066,16360,8880,17662,18434,3155,14904,14613,0,9220,3077,11848,13381,3560,13049,11146,8916,4842,5192,11561,17103,5746,753,25662,18797,5256,17231,30347,1895,16474,16012
9640,9830,8950,3667,8635,4672,7678,6899,10119,4541,7721,10486,8515,13187,6734,7220,18798,14618,5894,14282,5095,11508,2922,5766,8271,4693,18480,8670,7323,10909,8211,9419,4501,11004,5452,6158,9085,11748,5056,13332,6079,2505,4747,11871,6878,5254,4663,4715,4900,6493,11482,7886,8339,8282,2770,2400,8458,2517,9749,7303,10627,2810,6421,8141,5917,13118,8771,3646,8142,10191,7279,6702,14829,8222,11767,5684,5393,12814,0,11606,2629,3709,11180,3830,1926,6622,11051,11166,2342,7884,9376,12845,9719,12397,10612,14398,14019,12586,7824,7709
3991,20091,3762,8134,16768,10942,14833,14491,1771,12713,4209,3263,7963,1698,14906,15392,5557,16588,14067,16253,12362,1344,11094,9547,8888,12555,5239,16578,17969,19538,19917,2159,12673,2655,13624,14330,19599,1084,13228,3597,9266,10677,12919,19228,15923,13426,12673,12888,13072,14273,473,15674,17333,3749,10942,10573,19618,10689,1820,15091,4621,10982,13766,3959,14795,3619,4832,8113,17084,2651,15499,7832,16800,17573,729,13856,13565,2215,8172,0,10801,12519,1016,12002,10098,5425,2384,1844,10514,16056,2742,1722,27717,17936,4394,16369,32402,1278,15612,15151
7566,8423,8602,3290,6245,3553,5244,4269,9771,1826,7374,10139,6440,12840,4506,5021,18451,7316,3505,6980,2239,11160,667,4726,5547,2159,18133,6236,4423,9502,6804,9072,1785,10656,2795,3768,7678,11400,2340,12984,5038,957,2030,6681,4445,2597,1807,2975,2269,3863,11134,5452,5989,7934,624,1320,5807,969,9402,4869,10279,2433,3707,7793,3203,12771,8424,3269,5708,9843,4847,6354,7527,5787,11419,3295,2736,12466,7869,11258,0,2443,10833,1110,1549,6274,10703,10818,2664,6477,9028,12497,8393,8663,10264,7097,12693,12238,5390,5274
5839,11221,6143,3909,7898,1135,4390,3415,9465,3344,6012,9729,4529,13382,5617,5314,5652,7718,5257,7382,1386,11637,3013,2220,3525,985,8211,7708,5042,10668,6291,10467,3304,8811,4041,4683,10729,13513,2884,13384,2533,3303,4606,10358,4122,3452,954,5320,4614,3009,12466,4598,5136,5949,2256,1684,5743,3315,10171,4015,6404,2673,2852,6432,2348,13390,5208,3889,4854,9667,3991,4693,7930,4934,13029,4541,3279,12729,8638,12301,3051,0,11714,2259,2304,5456,9141,9806,3449,13015,9797,13406,10517,9066,9221,7499,14817,13007,4536,4421
3187,18186,2959,6950,14863,9037,12928,12586,967,11529,3640,2358,6058,2504,13722,16247,3653,14683,12883,14348,10457,327,9910,7642,6983,10650,3335,14673,16064,17633,18012,1777,11489,1852,12440,14595,17694,2109,12632,4055,7361,9493,11735,17323,14018,13679,10768,11704,11888,12368,1344,13769,15428,2945,9758,9389,17713,9505,1494,13186,2724,9798,11861,3391,12890,4061,4029,6929,15179,1747,13594,4629,14895,15668,1036,12673,13506,3399,6988,942,9617,10614,0,10818,8915,5102,1442,797,9330,19980,2417,2528,28699,16031,2481,14464,33384,2114,13707,13246
7318,9664,7623,3712,6340,3388,4090,3115,10623,1108,6053,11850,6192,13691,3515,4030,10650,6161,3020,5825,2060,13757,1431,4482,5300,1980,10332,6151,3755,9111,5290,9923,1068,10932,1804,2777,9172,12252,1332,13835,4794,1721,2136,8801,3290,1606,1625,3081,2376,2709,11985,4298,4836,6613,994,1691,5268,1733,10253,3716,7883,2751,2552,6472,2049,13622,6687,3691,4554,10694,3691,4779,6373,4634,12271,2303,1745,13318,8721,12110,1473,2318,11684,0,2315,7126,11262,11926,3427,5297,9880,13348,8024,7508,11342,5942,12325,13090,4236,4121
6719,9482,7768,2442,9469,2707,5989,5014,8938,2571,6540,9305,5593,12006,5252,5766,7310,9290,4250,8954,3158,10326,1412,3879,4701,2756,17299,9280,5168,10560,7863,8238,2531,9822,3540,4513,8737,10567,3085,12150,4192,1700,2776,11930,5191,3342,2726,4367,3015,4608,10300,6197,6735,7100,888,474,6552,1713,8568,5614,9445,1585,4624,6959,3949,11937,7590,2422,6453,9009,5592,3562,9502,6533,10585,4040,3481,11633,7036,10425,1451,1943,9999,1855,0,5441,9869,9985,1816,7535,8195,11663,8914,10637,9431,9071,13215,11405,6135,6020
3173,15411,2563,2249,12088,6262,10153,9811,3453,8218,1056,3602,2783,8647,10410,10897,3768,11909,9571,11573,7683,4274,6599,3666,2539,7875,4087,11899,10999,14859,11888,2781,8177,4114,9128,9834,14920,7208,8733,8791,3979,6181,8423,14549,10554,8930,6199,8392,8576,9593,6941,10994,12654,1895,4587,4173,14939,6193,5209,10412,3741,3292,9086,1469,10115,8578,2385,2229,12405,3306,10819,970,12120,12893,7226,9361,9069,8273,3676,7066,6305,5244,4275,5554,5603,0,4161,4283,3743,11560,2483,8304,13395,13256,3724,11690,17695,8045,10932,10471
2344,18055,2183,7426,14731,8906,12797,12455,653,12976,3501,1466,3798,3667,16418,16115,3521,14552,13359,14216,10326,932,10387,7510,4846,10519,3203,14542,15932,17502,17880,1686,12936,859,13821,14464,17563,3271,12501,5764,7230,9969,12211,17192,13886,13548,10637,12180,12364,12236,2506,13638,15297,2168,10235,9865,17582,9982,2059,13055,2096,10274,11729,3252,12758,5770,3163,7405,15048,855,13462,4498,14764,15536,2199,14322,13375,5108,7465,2105,10093,10483,1294,11939,9391,4234,0,666,9806,19848,2394,3691,30408,15899,1592,14333,35093,3276,13576,13114
2738,17389,2276,7570,14066,8240,12131,11789,1298,12310,4107,1561,5261,5557,15752,15450,2855,13886,14371,13551,9660,812,10531,6845,6186,9853,2537,13876,15267,16836,17215,2300,12270,953,13156,13798,16897,3151,11835,5560,6564,10114,13722,16526,13221,12882,9971,12324,12509,11571,2563,12972,14631,2813,10379,10009,16916,10126,2115,12389,1927,10419,11064,3858,12093,5566,3579,7550,14382,1500,12797,5142,14098,14871,2256,13656,12709,4904,7609,2162,10237,9817,1139,11273,9535,4878,645,0,9951,19183,3038,5581,30204,15234,1684,13667,34889,3333,12910,12449
7036,9791,6345,1592,9699,3405,7764,6324,7514,3885,5116,7881,5910,10583,6695,7182,16194,9520,5553,9184,4039,8903,2332,3691,4513,3916,15876,9510,7284,10870,8173,6815,3844,8399,4858,5831,9047,9143,4394,10727,4004,1914,4083,12160,6493,4651,3885,4677,4317,5918,8877,7507,8301,5677,2193,1779,8419,1926,7144,6924,8022,735,5505,5536,5279,10513,6166,1572,10016,7586,6863,2983,9732,7842,9162,5358,4790,10209,5612,9001,2051,2931,8576,3162,1305,4017,8446,8561,0,7845,6771,10240,9128,10867,8007,9301,13428,9981,7445,8082
17102,1847,18404,9337,2903,9680,7019,6996,17423,5465,12473,17687,13977,21340,2257,2075,16487,5306,3197,4970,8495,19595,6129,11652,13779,8990,16169,5296,2189,1322,455,14171,5425,16769,3895,2588,1195,21471,4331,21342,11693,6307,4802,2084,3254,3959,9108,3995,4588,6997,16233,3883,3194,15549,7206,8101,1921,6319,14501,4004,16528,8559,8365,12893,5345,21348,14799,9316,3835,17625,3662,11453,5518,3914,16519,3800,4098,20687,12969,20259,6168,9895,19672,5471,7627,11374,17100,17764,8079,0,14128,17596,12801,2158,17179,5087,8832,17338,3821,6378
2674,15796,2445,5928,15956,10130,14021,13679,2122,10508,2149,2489,3610,5034,12700,13187,3584,15776,11861,15441,11550,3405,8889,5825,4698,10660,3466,15766,13289,16875,14178,1261,10467,3006,11418,12124,15051,4623,11023,6176,6138,8471,10713,18416,12844,11220,10629,10682,10866,12460,4137,14862,14306,2485,8736,8367,14424,8483,1647,14280,2630,8776,12954,1900,11883,5963,2975,5907,16273,2193,13246,3129,15988,16761,2694,11651,11360,5658,5966,3404,8595,9675,3078,9796,7893,2316,3053,3169,8308,13850,0,5689,15685,17124,2615,15557,19985,4394,14800,14339
6749,21484,6887,9256,18161,12335,16226,15884,3966,13835,9818,6295,9356,431,16028,16514,6951,17982,15189,17646,13756,3127,12216,11619,10694,13948,6633,17972,16617,20932,17505,5473,13795,5377,14746,15452,20993,793,14350,1470,10660,11799,14041,20621,16172,14548,14067,14010,14194,15666,1672,17067,18727,6873,12064,11694,21012,11811,3360,16485,6014,12104,15159,7037,16188,1343,7683,9235,18478,6598,16892,8954,18193,18966,2279,14978,14687,773,9294,1810,11923,13003,2831,13124,11220,8990,5374,3628,11636,17178,5820,0,25734,19329,5787,17763,30418,683,17005,16544
9447,7861,8756,3374,5759,4057,4758,3783,9925,1340,7528,10293,8321,12994,4020,4535,18605,6830,3019,6494,2729,11314,751,5216,8077,2648,18287,5750,3937,8939,6242,9226,1299,10810,2309,3282,7116,11555,1854,13138,5528,1041,1545,6196,3959,2111,2294,2490,1784,3377,11288,4966,5504,8088,1113,1810,5321,1053,9556,4383,10433,2517,3221,7947,2718,12925,8578,3353,5222,9997,4361,6508,7042,5302,11573,2809,2250,12620,8023,11413,789,2987,10987,957,1633,6428,10857,10972,2748,5915,9182,12651,0,8177,10418,6611,11652,12392,4904,4789
14924,2479,16225,11736,1302,7502,2494,4818,15245,7418,13434,15509,11799,19162,3285,2982,14309,1596,4305,1728,6317,17417,8684,9474,11601,6811,13991,1615,2799,2523,2016,16247,7377,14591,6184,3924,2584,19293,6958,19164,9515,8975,5902,1327,3476,6249,6930,5485,6077,4818,18245,2372,2164,13370,8247,8950,1569,8987,16953,3025,14350,10559,6187,13853,6424,19170,12620,11716,1837,15447,2921,13143,1215,2403,18809,5135,6283,18509,16245,18081,8723,7717,17493,7456,9570,12878,14921,15586,10855,2600,16989,19185,14291,0,15001,1406,10101,20632,2310,2668
